GroupCode,GroupName,UnitCode,UnitName,SiteCode,SiteName,PlotType,CommunityType,PlotName,Label,BoltLatitude,BoltLongitude,LatLong_Datum,BM_UTM_E,BM_UTM_N,BM_UTM_Datum,BM_UTM_Zone,Bolt_NAVD88_Elev,Bolt_MLLW_Elev,Notes,IsBoltCUI
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,S3,S3 label,44.22446877,-68.32220158,WGS84,554148.73,4897066.11,NAD83,19,0.558130026,2.379129887,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,S4,S4 bolt 01,44.22445615,-68.32221336,WGS84,554148.73,4897066.11,NAD83,19,0.64310199,2.46410203,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,S4,S4 bolt 02,44.22445497,-68.32221086,WGS84,554148.73,4897066.11,NAD83,19,0.614619017,2.435619116,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,S4,S4 label,44.22445624,-68.32221393,WGS84,554148.73,4897066.11,NAD83,19,0.611905992,2.432905912,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,S5,S5 bolt 01,44.22444273,-68.32221748,WGS84,554148.73,4897066.11,NAD83,19,0.579397023,2.400397062,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,S5,S5 bolt 02,44.22444164,-68.32221463,WGS84,554148.73,4897066.11,NAD83,19,0.545103014,2.366102934,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,S5,S5 label,44.22444276,-68.32221792,WGS84,554148.73,4897066.11,NAD83,19,0.553012013,2.374011993,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 01,44.22464223,-68.32190088,WGS84,554148.73,4897066.11,NAD83,19,2.690030098,4.511030197,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 02,44.22462906,-68.32188011,WGS84,554148.73,4897066.11,NAD83,19,2.496431112,4.317430973,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 03,44.22461643,-68.32185334,WGS84,554148.73,4897066.11,NAD83,19,2.652930975,4.473930836,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 04,44.22460441,-68.3218277,WGS84,554148.73,4897066.11,NAD83,19,2.076210022,3.897209883,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 05,44.22459641,-68.32180776,WGS84,554148.73,4897066.11,NAD83,19,1.913740993,3.734740973,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 06,44.22459082,-68.32179495,WGS84,554148.73,4897066.11,NAD83,19,0.946847022,2.767847061,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 07,44.2245852,-68.32178816,WGS84,554148.73,4897066.11,NAD83,19,0.404677987,2.225677967,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 08,44.22458176,-68.32178308,WGS84,554148.73,4897066.11,NAD83,19,0.712108016,2.533107996,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 09,44.22457275,-68.32176799,WGS84,554148.73,4897066.11,NAD83,19,0.726185977,2.547185898,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 10,44.22455993,-68.3217422,WGS84,554148.73,4897066.11,NAD83,19,0.344411999,2.165411949,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 11,44.22454522,-68.32171666,WGS84,554148.73,4897066.11,NAD83,19,0.029144,1.850144029,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 12,44.22453689,-68.32170343,WGS84,554148.73,4897066.11,NAD83,19,-0.082373001,1.738626957,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 13,44.22452819,-68.32168891,WGS84,554148.73,4897066.11,NAD83,19,-0.055248,1.765751958,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 14,44.22451924,-68.32167574,WGS84,554148.73,4897066.11,NAD83,19,-0.035126001,1.785874009,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 15,44.22451237,-68.32166589,WGS84,554148.73,4897066.11,NAD83,19,-0.126065001,1.694934964,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 16,44.22449865,-68.321641,WGS84,554148.73,4897066.11,NAD83,19,-0.28461501,1.536385059,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 17,44.22448366,-68.32161321,WGS84,554148.73,4897066.11,NAD83,19,-0.519218981,1.301781058,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 18,44.22447073,-68.32159153,WGS84,554148.73,4897066.11,NAD83,19,-0.828263998,0.992735982,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 19,44.2244592,-68.32157096,WGS84,554148.73,4897066.11,NAD83,19,-0.951936007,0.869063973,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 20,44.22444465,-68.32154777,WGS84,554148.73,4897066.11,NAD83,19,-0.88260603,0.93839401,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 21,44.22443193,-68.32153086,WGS84,554148.73,4897066.11,NAD83,19,-0.976634026,0.844366014,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 22,44.22442684,-68.32152139,WGS84,554148.73,4897066.11,NAD83,19,-0.942812026,0.878188014,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T1,T1 bolt 23,44.22441364,-68.32150124,WGS84,554148.73,4897066.11,NAD83,19,-1.03587997,0.78512001,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 01,44.22463437,-68.32193681,WGS84,554148.73,4897066.11,NAD83,19,2.894723892,4.715723991,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 02,44.22461815,-68.32191201,WGS84,554148.73,4897066.11,NAD83,19,2.676479101,4.497478962,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 03,44.22460276,-68.32188707,WGS84,554148.73,4897066.11,NAD83,19,2.449690104,4.270689964,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 04,44.2246004,-68.32188325,WGS84,554148.73,4897066.11,NAD83,19,2.15375495,3.974755049,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 05,44.2245924,-68.32186676,WGS84,554148.73,4897066.11,NAD83,19,1.762742043,3.583741903,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 06,44.22459107,-68.32186335,WGS84,554148.73,4897066.11,NAD83,19,1.584884048,3.405884027,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 07,44.22458495,-68.3218475,WGS84,554148.73,4897066.11,NAD83,19,1.431381941,3.25238204,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 08,44.22457738,-68.32183401,WGS84,554148.73,4897066.11,NAD83,19,0.731194019,2.552194118,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 09,44.22456866,-68.32181746,WGS84,554148.73,4897066.11,NAD83,19,0.924591005,2.745590925,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 10,44.22456247,-68.3218046,WGS84,554148.73,4897066.11,NAD83,19,0.978628993,2.799628973,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 11,44.22455471,-68.32178818,WGS84,554148.73,4897066.11,NAD83,19,0.797909021,2.618908882,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 12,44.22454298,-68.3217704,WGS84,554148.73,4897066.11,NAD83,19,0.654564023,2.475564003,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 13,44.22453494,-68.32175877,WGS84,554148.73,4897066.11,NAD83,19,0.487830013,2.308830023,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 14,44.22453226,-68.32175299,WGS84,554148.73,4897066.11,NAD83,19,0.206143007,2.027143002,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 15,44.22452079,-68.32173607,WGS84,554148.73,4897066.11,NAD83,19,0.060201999,1.881201982,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 16,44.22451229,-68.32172171,WGS84,554148.73,4897066.11,NAD83,19,0.121642999,1.942643046,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 17,44.22450297,-68.32170786,WGS84,554148.73,4897066.11,NAD83,19,0.202680007,2.023679972,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 18,44.22449095,-68.3216862,WGS84,554148.73,4897066.11,NAD83,19,-0.086498,1.734501958,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 19,44.22447881,-68.32166464,WGS84,554148.73,4897066.11,NAD83,19,-0.223995999,1.597004056,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 20,44.22447434,-68.3216567,WGS84,554148.73,4897066.11,NAD83,19,-0.054857001,1.766142964,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 21,44.22446782,-68.32164253,WGS84,554148.73,4897066.11,NAD83,19,-0.29964,1.52136004,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 22,44.2244523,-68.32161762,WGS84,554148.73,4897066.11,NAD83,19,-0.734902024,1.086097956,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 23,44.22444058,-68.32159873,WGS84,554148.73,4897066.11,NAD83,19,-0.90179199,0.91920799,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 24,44.22442873,-68.32157986,WGS84,554148.73,4897066.11,NAD83,19,-0.870998025,0.950002015,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 25,44.22442184,-68.32156994,WGS84,554148.73,4897066.11,NAD83,19,-0.766171992,1.054828048,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 26,44.22441024,-68.32155204,WGS84,554148.73,4897066.11,NAD83,19,-0.74140501,1.07959497,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 27,44.22439648,-68.32153008,WGS84,554148.73,4897066.11,NAD83,19,-0.790040016,1.030959964,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T2,T2 bolt 28,44.2243923,-68.32152423,WGS84,554148.73,4897066.11,NAD83,19,-1.047085047,0.773914993,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 01,44.2246256,-68.32197213,WGS84,554148.73,4897066.11,NAD83,19,2.67374301,4.49474287,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 02,44.22461035,-68.32195011,WGS84,554148.73,4897066.11,NAD83,19,2.499048948,4.320048809,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 03,44.22459766,-68.32192562,WGS84,554148.73,4897066.11,NAD83,19,2.639025927,4.460025787,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 04,44.22459496,-68.32192087,WGS84,554148.73,4897066.11,NAD83,19,2.100068092,3.921067953,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 05,44.22458662,-68.32190645,WGS84,554148.73,4897066.11,NAD83,19,2.112704992,3.933705091,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 06,44.22458123,-68.3218978,WGS84,554148.73,4897066.11,NAD83,19,1.782206059,3.603205919,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 07,44.22456835,-68.32187286,WGS84,554148.73,4897066.11,NAD83,19,1.585703015,3.406702995,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 08,44.22455431,-68.32185027,WGS84,554148.73,4897066.11,NAD83,19,1.351852059,3.172852039,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 09,44.22454482,-68.32183352,WGS84,554148.73,4897066.11,NAD83,19,1.207690001,3.0286901,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 10,44.2245323,-68.32181274,WGS84,554148.73,4897066.11,NAD83,19,0.953072011,2.774071932,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 11,44.22451865,-68.32178725,WGS84,554148.73,4897066.11,NAD83,19,0.716543019,2.537543058,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 12,44.22451078,-68.32177586,WGS84,554148.73,4897066.11,NAD83,19,0.807035029,2.628035069,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 13,44.22449718,-68.32175285,WGS84,554148.73,4897066.11,NAD83,19,0.463209003,2.284209013,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 14,44.22448618,-68.32173396,WGS84,554148.73,4897066.11,NAD83,19,0.154310003,1.975309968,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 15,44.2244832,-68.3217291,WGS84,554148.73,4897066.11,NAD83,19,0.239154994,2.060154915,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 16,44.22446796,-68.32170073,WGS84,554148.73,4897066.11,NAD83,19,0.174131006,1.995131016,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 17,44.22446215,-68.32169035,WGS84,554148.73,4897066.11,NAD83,19,-0.109760001,1.711240053,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 18,44.22445065,-68.32167135,WGS84,554148.73,4897066.11,NAD83,19,-0.317277014,1.503723025,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 19,44.22443781,-68.32165194,WGS84,554148.73,4897066.11,NAD83,19,-0.107133999,1.713865995,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 20,44.22442671,-68.32163439,WGS84,554148.73,4897066.11,NAD83,19,-0.633489013,1.187510967,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 21,44.22440789,-68.32160778,WGS84,554148.73,4897066.11,NAD83,19,-0.793587029,1.027413011,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 22,44.22439651,-68.32158919,WGS84,554148.73,4897066.11,NAD83,19,-0.607357979,1.213642001,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 23,44.22437956,-68.32156064,WGS84,554148.73,4897066.11,NAD83,19,-0.662342012,1.158658028,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 24,44.22437556,-68.32155421,WGS84,554148.73,4897066.11,NAD83,19,-0.788286984,1.032713056,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Point Intercept Transect,All,T3,T3 bolt 25,44.22437144,-68.32154773,WGS84,554148.73,4897066.11,NAD83,19,-1.041681051,0.779318988,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Temperature Logger,Not Applicable,TEMP1,TEMP 1,44.22414357,-68.32220981,WGS84,554148.73,4897066.11,NAD83,19,-1.037289977,0.783710003,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Temperature Logger,Not Applicable,TEMP1,TEMP 1 label,44.22414332,-68.32221087,WGS84,554148.73,4897066.11,NAD83,19,-1.05310905,0.76789099,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Temperature Logger,Not Applicable,TEMP2,TEMP 2,44.22422361,-68.32237397,WGS84,554148.73,4897066.11,NAD83,19,-1.14705503,0.67394501,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Temperature Logger,Not Applicable,TEMP2,TEMP 2 label,44.22422303,-68.32237429,WGS84,554148.73,4897066.11,NAD83,19,-1.165910959,0.655089021,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Temperature Logger,Not Applicable,TEMP3,TEMP 3,44.22425934,-68.32245026,WGS84,554148.73,4897066.11,NAD83,19,-1.124526024,0.696474016,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Temperature Logger,Not Applicable,TEMP3,TEMP 3 label,44.22425953,-68.32245134,WGS84,554148.73,4897066.11,NAD83,19,-1.141857028,0.679143012,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,U1,U1 bolt 01,44.22447505,-68.32216046,WGS84,554148.73,4897066.11,NAD83,19,0.419744998,2.240745068,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,U1,U1 bolt 02,44.22447503,-68.32215717,WGS84,554148.73,4897066.11,NAD83,19,0.430660993,2.251661062,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,U1,U1 label,44.224475,-68.32216157,WGS84,554148.73,4897066.11,NAD83,19,0.390462011,2.211462021,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,U2,U2 bolt 01,44.22446365,-68.32217932,WGS84,554148.73,4897066.11,NAD83,19,0.400950998,2.221951008,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,U2,U2 bolt 02,44.22446285,-68.32217643,WGS84,554148.73,4897066.11,NAD83,19,0.366016001,2.18701601,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,U2,U2 label,44.22446401,-68.32218004,WGS84,554148.73,4897066.11,NAD83,19,0.391793013,2.212793112,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,U3,U3 bolt 01,44.22447055,-68.32219624,WGS84,554148.73,4897066.11,NAD83,19,0.532392979,2.353393078,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,U3,U3 bolt 02,44.22446955,-68.32219341,WGS84,554148.73,4897066.11,NAD83,19,0.504405975,2.325406075,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,U3,U3 label,44.22447128,-68.32219707,WGS84,554148.73,4897066.11,NAD83,19,0.53133601,2.35233593,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,U4,U4 bolt 01,44.22445732,-68.32220851,WGS84,554148.73,4897066.11,NAD83,19,0.571834028,2.392833948,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,U4,U4 bolt 02,44.22445596,-68.32220583,WGS84,554148.73,4897066.11,NAD83,19,0.524921,2.34592104,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,U4,U4 label,44.22445775,-68.3222091,WGS84,554148.73,4897066.11,NAD83,19,0.569877028,2.390877008,,FALSE
NETN,Northeast Temperate Network,ACAD,Acadia National Park,BASHAR,Bass Harbor,Recruitment Plot,Barnacle,U5,U5 bolt 01,44.22444145,-68.32222228,WGS84,554148.73,4897066.11,NAD83,19,0.577458978,2.398458958,,FALSE
